Pos,OnstreetName,FromStreet,ToStreetName,Shape.STLength()
"-73.94703451141406 40.815829903993894,-73.94426875435583 40.814666454723714,-73.94419259298985 40.81463441421317",WEST  134 STREET,7 AVENUE,8 AVENUE,899.18
"-73.94703451141406 40.815829903993894,-73.94426875435583 40.814666454723714,-73.94419259298985 40.81463441421317",WEST  134 STREET,7 AVENUE,8 AVENUE,899.18
"-73.94419259298985 40.81463441421317,-73.9441064281345 40.8145981571775,-73.94311137617815 40.81417944445322,-73.94141630793341 40.81346613742117,-73.941347530588 40.813437195586",WEST  134 STREET,7 AVENUE,LENOX AVENUE,900.26
"-73.94419259298985 40.81463441421317,-73.9441064281345 40.8145981571775,-73.94311137617815 40.81417944445322,-73.94141630793341 40.81346613742117,-73.941347530588 40.813437195586",WEST  134 STREET,7 AVENUE,LENOX AVENUE,900.26
"-73.94703451141406 40.815829903993894,-73.94835601581391 40.81637430550868",WEST  134 STREET,8 AVENUE,ST NICHOLAS AVENUE,416.10
"-73.94703451141406 40.815829903993894,-73.94835601581391 40.81637430550868",WEST  134 STREET,8 AVENUE,ST NICHOLAS AVENUE,416.10
"-73.95556376468254 40.81942619137095,-73.95545008446726 40.81937683721968,-73.95534625861961 40.81933560114616,-73.95391089563654 40.81873423317421,-73.95379501848774 40.818685683351354,-73.95367031932707 40.818633436930774,-73.95356930927521 40.818591116184756,-73.95272074199048 40.81823557677416",WEST  134 STREET,AMSTERDAM AVENUE,BROADWAY,898.57
"-73.93761714950615 40.81274036413927,-73.93932481535882 40.8134579589055",WEST  135 STREET,5 AVENUE,LENOX TERRACE PLACE,540.18
"-73.93761714950615 40.81274036413927,-73.93932481535882 40.8134579589055",WEST  135 STREET,5 AVENUE,LENOX TERRACE PLACE,540.18
"-73.94654653352409 40.81650234014111,-73.94378368685284 40.81534189918796,-73.94369913620099 40.81530637744512",WEST  135 STREET,7 AVENUE,8 AVENUE,900.58
"-73.94654653352409 40.81650234014111,-73.94378368685284 40.81534189918796,-73.94369913620099 40.81530637744512",WEST  135 STREET,7 AVENUE,8 AVENUE,900.58
"-73.94369913620099 40.81530637744512,-73.94361930264203 40.815272676950975,-73.9426360954704 40.81485762108412,-73.94092768094215 40.81413638854288,-73.94085555020831 40.814105941769405",WEST  135 STREET,7 AVENUE,LENOX AVENUE,900.46
"-73.94369913620099 40.81530637744512,-73.94361930264203 40.815272676950975,-73.9426360954704 40.81485762108412,-73.94092768094215 40.81413638854288,-73.94085555020831 40.814105941769405",WEST  135 STREET,7 AVENUE,LENOX AVENUE,900.46
"-73.9479336291305 40.81708399435671,-73.9470208709698 40.81670127172366,-73.94654653352409 40.81650234014111",WEST  135 STREET,8 AVENUE,EDGECOMBE AVENUE,438.54
"-73.9479336291305 40.81708399435671,-73.9470208709698 40.81670127172366,-73.94654653352409 40.81650234014111",WEST  135 STREET,8 AVENUE,EDGECOMBE AVENUE,438.54
"-73.95507675322698 40.82009716964574,-73.95519663455353 40.820147155114995",WEST  135 STREET,12 AVENUE,BROADWAY,37.85
"-73.95507675322698 40.82009716964574,-73.95496225615416 40.820050380215164,-73.95219973130736 40.81895024819809",WEST  135 STREET,AMSTERDAM AVENUE,BROADWAY,899.29
"-73.95507675322698 40.82009716964574,-73.95496225615416 40.820050380215164,-73.95219973130736 40.81895024819809",WEST  135 STREET,AMSTERDAM AVENUE,BROADWAY,899.29
"-73.94085555020831 40.814105941769405,-73.94077895292308 40.81407352056733,-73.93932481535882 40.8134579589055",WEST  135 STREET,LENOX AVENUE,LENOX TERRACE PLACE,485.05
"-73.94085555020831 40.814105941769405,-73.94077895292308 40.81407352056733,-73.93932481535882 40.8134579589055",WEST  135 STREET,LENOX AVENUE,LENOX TERRACE PLACE,485.05
"-73.93990920625102 40.81540280780993,-73.93983549761265 40.815371703120235,-73.93668854935729 40.81404163059546",WEST  137 STREET,5 AVENUE,LENOX AVENUE,1020.15
"-73.93990920625102 40.81540280780993,-73.93983549761265 40.815371703120235,-73.93668854935729 40.81404163059546",WEST  137 STREET,5 AVENUE,LENOX AVENUE,1020.15
"-73.94559812457202 40.817799208147214,-73.94283207564409 40.81663349144667,-73.94275496488201 40.816600990273336",WEST  137 STREET,7 AVENUE,8 AVENUE,899.94
"-73.94559812457202 40.817799208147214,-73.94283207564409 40.81663349144667,-73.94275496488201 40.816600990273336",WEST  137 STREET,7 AVENUE,8 AVENUE,899.94
"-73.94275496488201 40.816600990273336,-73.94266153864693 40.81656165426844,-73.93997328006334 40.81542979306518,-73.93990920625102 40.81540280780993",WEST  137 STREET,7 AVENUE,LENOX AVENUE,900.58
"-73.9394569081032 40.816026418478444,-73.93936799398074 40.815994277140405,-73.93670064274274 40.814871220378365,-73.93620957865573 40.81467384979454",WEST  138 STREET,5 AVENUE,LENOX AVENUE,1025.16
"-73.9394569081032 40.816026418478444,-73.93936799398074 40.815994277140405,-73.93670064274274 40.814871220378365,-73.93620957865573 40.81467384979454",WEST  138 STREET,5 AVENUE,LENOX AVENUE,1025.16
"-73.94514131227014 40.818423719406724,-73.944270609044 40.818056691646746,-73.943321582736 40.81765663361374,-73.94237898983214 40.817259272443486,-73.94229851354494 40.81722534740198",WEST  138 STREET,7 AVENUE,8 AVENUE,899.88
"-73.94514131227014 40.818423719406724,-73.944270609044 40.818056691646746,-73.943321582736 40.81765663361374,-73.94237898983214 40.817259272443486,-73.94229851354494 40.81722534740198",WEST  138 STREET,7 AVENUE,8 AVENUE,899.88
"-73.94229851354494 40.81722534740198,-73.94220352274837 40.81718527183987,-73.93952395738366 40.81605471126352,-73.9394569081032 40.816026418478444",WEST  138 STREET,7 AVENUE,LENOX AVENUE,899.70
"-73.94229851354494 40.81722534740198,-73.94220352274837 40.81718527183987,-73.93952395738366 40.81605471126352,-73.9394569081032 40.816026418478444",WEST  138 STREET,7 AVENUE,LENOX AVENUE,899.70
"-73.94514131227014 40.818423719406724,-73.9465225750263 40.819005801854196",WEST  138 STREET,8 AVENUE,EDGECOMBE AVENUE,437.20
"-73.94514131227014 40.818423719406724,-73.9465225750263 40.819005801854196",WEST  138 STREET,8 AVENUE,EDGECOMBE AVENUE,437.20
"-73.95367103458473 40.82201753394284,-73.95357262914185 40.821975891444886,-73.95291029071583 40.82169694633452",WEST  138 STREET,BROADWAY,HAMILTON PLACE,240.78
"-73.95037710594936 40.82144561812513,-73.9521058328688 40.822173400677215",WEST  139 STREET,AMSTERDAM AVENUE,HAMILTON PLACE,547.03
"-73.95037710594936 40.82144561812513,-73.9521058328688 40.822173400677215",WEST  139 STREET,AMSTERDAM AVENUE,HAMILTON PLACE,547.03
"-73.95321729083366 40.82264352867398,-73.95311103974595 40.82259858678806,-73.9521058328688 40.822173400677215",WEST  139 STREET,BROADWAY,HAMILTON PLACE,352.09
"-73.95321729083366 40.82264352867398,-73.95311103974595 40.82259858678806,-73.9521058328688 40.822173400677215",WEST  139 STREET,BROADWAY,HAMILTON PLACE,352.09
"-73.9553854283858 40.823548503821755,-73.95535166506139 40.823534920281446,-73.95331363544707 40.82268374785224,-73.95321729083366 40.82264352867398",WEST  139 STREET,BROADWAY,RIVERSIDE DRIVE,684.69
"-73.9553854283858 40.823548503821755,-73.95535166506139 40.823534920281446,-73.95331363544707 40.82268374785224,-73.95321729083366 40.82264352867398",WEST  139 STREET,BROADWAY,RIVERSIDE DRIVE,684.69
"-73.94423175262678 40.819672668043715,-73.94146750084438 40.81850332688049,-73.94139121810197 40.81847105935535",WEST  140 STREET,7 AVENUE,8 AVENUE,899.89
"-73.94423175262678 40.819672668043715,-73.94146750084438 40.81850332688049,-73.94139121810197 40.81847105935535",WEST  140 STREET,7 AVENUE,8 AVENUE,899.89
"-73.94139121810197 40.81847105935535,-73.94129086998154 40.81842920724893,-73.94084063678845 40.81824144778657,-73.94075936827389 40.818207556389424,-73.9393098728884 40.817603056388535,-73.93922355607637 40.81756705768663,-73.93860859326038 40.81731058196575,-73.93853848471333 40.81728134150222",WEST  140 STREET,7 AVENUE,LENOX AVENUE,900.76
"-73.94139121810197 40.81847105935535,-73.94129086998154 40.81842920724893,-73.94084063678845 40.81824144778657,-73.94075936827389 40.818207556389424,-73.9393098728884 40.817603056388535,-73.93922355607637 40.81756705768663,-73.93860859326038 40.81731058196575,-73.93853848471333 40.81728134150222",WEST  140 STREET,7 AVENUE,LENOX AVENUE,900.76
"-73.94423175262678 40.819672668043715,-73.94561280749382 40.820255543692106",WEST  140 STREET,8 AVENUE,EDGECOMBE AVENUE,437.28
"-73.94423175262678 40.819672668043715,-73.94561280749382 40.820255543692106",WEST  140 STREET,8 AVENUE,EDGECOMBE AVENUE,437.28
"-73.94854029723449 40.821487622621845,-73.94992194411469 40.82207231434334",WEST  140 STREET,AMSTERDAM AVENUE,CONVENT AVENUE,437.74
"-73.94854029723449 40.821487622621845,-73.94992194411469 40.82207231434334",WEST  140 STREET,AMSTERDAM AVENUE,CONVENT AVENUE,437.74
"-73.94992194411469 40.82207231434334,-73.9513004860048 40.82265026322755",WEST  140 STREET,AMSTERDAM AVENUE,HAMILTON PLACE,435.79
"-73.94992194411469 40.82207231434334,-73.9513004860048 40.82265026322755",WEST  140 STREET,AMSTERDAM AVENUE,HAMILTON PLACE,435.79
"-73.95276231016928 40.82326325450062,-73.95266139073526 40.82322112303598,-73.9513004860048 40.82265026322755",WEST  140 STREET,BROADWAY,HAMILTON PLACE,462.14
"-73.95276231016928 40.82326325450062,-73.95266139073526 40.82322112303598,-73.9513004860048 40.82265026322755",WEST  140 STREET,BROADWAY,HAMILTON PLACE,462.14
"-73.95482962245936 40.824126207636205,-73.95286347928065 40.82330451970157,-73.95276231016928 40.82326325450062",WEST  140 STREET,BROADWAY,RIVERSIDE DRIVE,652.86
"-73.95482962245936 40.824126207636205,-73.95286347928065 40.82330451970157,-73.95276231016928 40.82326325450062",WEST  140 STREET,BROADWAY,RIVERSIDE DRIVE,652.86
"-73.94561280749382 40.820255543692106,-73.94640289882399 40.820572041900824",WEST  140 STREET,EDGECOMBE AVENUE,ST NICHOLAS AVENUE,247.22
"-73.94561280749382 40.820255543692106,-73.94640289882399 40.820572041900824",WEST  140 STREET,EDGECOMBE AVENUE,ST NICHOLAS AVENUE,247.22
"-73.94377634994194 40.820294563858155,-73.94104673497665 40.819146405697985,-73.94100254910983 40.81912781846062,-73.9409278744944 40.819095417281304",WEST  141 STREET,7 AVENUE,8 AVENUE,901.37
"-73.94377634994194 40.820294563858155,-73.94104673497665 40.819146405697985,-73.94100254910983 40.81912781846062,-73.9409278744944 40.819095417281304",WEST  141 STREET,7 AVENUE,8 AVENUE,901.37
"-73.9409278744944 40.819095417281304,-73.94084225814703 40.81906033416438,-73.93920673920613 40.81837122935702,-73.93910262631836 40.81832736074958,-73.93816518521429 40.81793236320973,-73.93808871693547 40.81790064450001",WEST  141 STREET,7 AVENUE,LENOX AVENUE,898.35
"-73.9409278744944 40.819095417281304,-73.94084225814703 40.81906033416438,-73.93920673920613 40.81837122935702,-73.93910262631836 40.81832736074958,-73.93816518521429 40.81793236320973,-73.93808871693547 40.81790064450001",WEST  141 STREET,7 AVENUE,LENOX AVENUE,898.35
"-73.9480828977477 40.8221080215208,-73.94946527086627 40.82268932050532",WEST  141 STREET,AMSTERDAM AVENUE,CONVENT AVENUE,437.31
"-73.9480828977477 40.8221080215208,-73.94946527086627 40.82268932050532",WEST  141 STREET,AMSTERDAM AVENUE,CONVENT AVENUE,437.31
"-73.94946527086627 40.82268932050532,-73.95049545327853 40.8231195650945",WEST  141 STREET,AMSTERDAM AVENUE,HAMILTON PLACE,325.37
"-73.94946527086627 40.82268932050532,-73.95049545327853 40.8231195650945",WEST  141 STREET,AMSTERDAM AVENUE,HAMILTON PLACE,325.37
"-73.95230484045202 40.823887234986564,-73.95220178774541 40.82384351826984,-73.95049545327853 40.8231195650945",WEST  141 STREET,BROADWAY,HAMILTON PLACE,573.59
"-73.95434732709727 40.82473908419198,-73.95240222769377 40.82392995872708,-73.95230484045202 40.823887234986564",WEST  141 STREET,BROADWAY,RIVERSIDE DRIVE,644.89
"-73.95434732709727 40.82473908419198,-73.95240222769377 40.82392995872708,-73.95230484045202 40.823887234986564",WEST  141 STREET,BROADWAY,RIVERSIDE DRIVE,644.89
"-73.94723844713303 40.82175398638104,-73.9480828977477 40.8221080215208",WEST  141 STREET,CONVENT AVENUE,HAMILTON TERRACE,266.95
"-73.94723844713303 40.82175398638104,-73.9480828977477 40.8221080215208",WEST  141 STREET,CONVENT AVENUE,HAMILTON TERRACE,266.95
"-73.94607828719873 40.82126321596598,-73.94723844713303 40.82175398638104",WEST  141 STREET,HAMILTON TERRACE,ST NICHOLAS AVENUE,367.53
"-73.94607828719873 40.82126321596598,-73.94723844713303 40.82175398638104",WEST  141 STREET,HAMILTON TERRACE,ST NICHOLAS AVENUE,367.53
"-73.95139536198457 40.82513777885599,-73.95129540275697 40.825092946028136,-73.94888497061896 40.82407853891305",WEST  143 STREET,BROADWAY,HAMILTON PLACE,794.78
"-73.9424106478961 40.82216440970192,-73.93965637001514 40.821003522298255,-73.9395659977345 40.82096542899941",WEST  144 STREET,7 AVENUE,8 AVENUE,900.39
"-73.9424106478961 40.82216440970192,-73.93965637001514 40.821003522298255,-73.9395659977345 40.82096542899941",WEST  144 STREET,7 AVENUE,8 AVENUE,900.39
"-73.9395659977345 40.82096542899941,-73.93947450925315 40.820926992854986,-73.93918227196673 40.82080422660686,-73.93903688600149 40.82074315021031,-73.93895851149152 40.82071022442111,-73.93887587021257 40.820675507930886,-73.93870480914345 40.820603644862736,-73.9386176619493 40.82056703384844,-73.93835337955744 40.820456006632874,-73.93825799890497 40.820415936639286,-73.93816261836744 40.82037586656658,-73.93807192182966 40.82033776291309,-73.93798619364769 40.82030174740981,-73.9379124779836 40.82027077838991,-73.93762802050385 40.820151273072824,-73.93754029745539 40.820114418695894,-73.93744824375248 40.82007574470087,-73.93736520237476 40.82004085761314,-73.93728079847111 40.82000539700842,-73.93719806296843 40.81997063783667,-73.93678586666005 40.81979746233786,-73.93672042608125 40.81976997030412",WEST  144 STREET,7 AVENUE,LENOX AVENUE,900.01
"-73.9395659977345 40.82096542899941,-73.93947450925315 40.820926992854986,-73.93918227196673 40.82080422660686,-73.93903688600149 40.82074315021031,-73.93895851149152 40.82071022442111,-73.93887587021257 40.820675507930886,-73.93870480914345 40.820603644862736,-73.9386176619493 40.82056703384844,-73.93835337955744 40.820456006632874,-73.93825799890497 40.820415936639286,-73.93816261836744 40.82037586656658,-73.93807192182966 40.82033776291309,-73.93798619364769 40.82030174740981,-73.9379124779836 40.82027077838991,-73.93762802050385 40.820151273072824,-73.93754029745539 40.820114418695894,-73.93744824375248 40.82007574470087,-73.93736520237476 40.82004085761314,-73.93728079847111 40.82000539700842,-73.93719806296843 40.81997063783667,-73.93678586666005 40.81979746233786,-73.93672042608125 40.81976997030412",WEST  144 STREET,7 AVENUE,LENOX AVENUE,900.01
"-73.9424106478961 40.82216440970192,-73.94350594534949 40.822627752479",WEST  144 STREET,8 AVENUE,BRADHURST AVENUE,346.98
"-73.9424106478961 40.82216440970192,-73.94350594534949 40.822627752479",WEST  144 STREET,8 AVENUE,BRADHURST AVENUE,346.98
"-73.95094035903932 40.82575764942582,-73.9508400534368 40.825715481527574,-73.94809827781599 40.82456296040477",WEST  144 STREET,AMSTERDAM AVENUE,BROADWAY,898.98
"-73.95094035903932 40.82575764942582,-73.9508400534368 40.825715481527574,-73.94809827781599 40.82456296040477",WEST  144 STREET,AMSTERDAM AVENUE,BROADWAY,898.98
"-73.94671350806355 40.8239801582998,-73.94809827781599 40.82456296040477",WEST  144 STREET,AMSTERDAM AVENUE,CONVENT AVENUE,438.14
"-73.94671350806355 40.8239801582998,-73.94809827781599 40.82456296040477",WEST  144 STREET,AMSTERDAM AVENUE,CONVENT AVENUE,438.14
"-73.9525331085668 40.826424655671666,-73.9524814851459 40.8264030405307,-73.95104158990642 40.82579916026754,-73.95094035903932 40.82575764942582",WEST  144 STREET,BROADWAY,RIVERSIDE DRIVE,503.35
"-73.9525331085668 40.826424655671666,-73.9524814851459 40.8264030405307,-73.95104158990642 40.82579916026754,-73.95094035903932 40.82575764942582",WEST  144 STREET,BROADWAY,RIVERSIDE DRIVE,503.35
"-73.9459038211855 40.823625958468675,-73.94671350806355 40.8239801582998",WEST  144 STREET,CONVENT AVENUE,HAMILTON TERRACE,258.60
"-73.9459038211855 40.823625958468675,-73.94671350806355 40.8239801582998",WEST  144 STREET,CONVENT AVENUE,HAMILTON TERRACE,258.60
"-73.94191717555391 40.82283749912975,-73.93915367417932 40.82166985949981,-73.93907683198209 40.82163739205732",WEST  145 STREET,7 AVENUE,8 AVENUE,899.54
"-73.94191717555391 40.82283749912975,-73.93915367417932 40.82166985949981,-73.93907683198209 40.82163739205732",WEST  145 STREET,7 AVENUE,8 AVENUE,899.54
"-73.93907683198209 40.82163739205732,-73.93898319952514 40.82159784678452,-73.93622694578639 40.82043825492756",WEST  145 STREET,7 AVENUE,LENOX AVENUE,901.69
"-73.93907683198209 40.82163739205732,-73.93898319952514 40.82159784678452,-73.93622694578639 40.82043825492756",WEST  145 STREET,7 AVENUE,LENOX AVENUE,901.69
"-73.9504499352945 40.826428642061835,-73.95034568202787 40.82638562557655,-73.94760500185852 40.82523285920536",WEST  145 STREET,AMSTERDAM AVENUE,BROADWAY,899.86
"-73.9504499352945 40.826428642061835,-73.95034568202787 40.82638562557655,-73.94760500185852 40.82523285920536",WEST  145 STREET,AMSTERDAM AVENUE,BROADWAY,899.86
"-73.95201158036991 40.82705837956574,-73.9519690341392 40.82704124343659,-73.95054980381867 40.82646984657646,-73.9504499352945 40.826428642061835",WEST  145 STREET,BROADWAY,RIVERSIDE DRIVE,489.32
"-73.95201158036991 40.82705837956574,-73.9519690341392 40.82704124343659,-73.95054980381867 40.82646984657646,-73.9504499352945 40.826428642061835",WEST  145 STREET,BROADWAY,RIVERSIDE DRIVE,489.32
"-73.93622694578639 40.82043825492756,-73.93447523636573 40.8196974960256,-73.93440040042928 40.81966778211314",WEST  145 STREET,HARLEM RIVER DRIVE,LENOX AVENUE,578.27
"-73.94142630502496 40.823507517006284,-73.93867468945353 40.822347454251,-73.9385854759664 40.822309838972565",WEST  146 STREET,7 AVENUE,8 AVENUE,899.23
"-73.94142630502496 40.823507517006284,-73.93867468945353 40.822347454251,-73.9385854759664 40.822309838972565",WEST  146 STREET,7 AVENUE,8 AVENUE,899.23
"-73.9385854759664 40.822309838972565,-73.93848312084064 40.822268909992836,-73.93574419944034 40.821105659065445",WEST  146 STREET,7 AVENUE,LENOX AVENUE,900.51
"-73.9385854759664 40.822309838972565,-73.93848312084064 40.822268909992836,-73.93574419944034 40.821105659065445",WEST  146 STREET,7 AVENUE,LENOX AVENUE,900.51
"-73.94142630502496 40.823507517006284,-73.94242953898625 40.823909157140044",WEST  146 STREET,8 AVENUE,BRADHURST AVENUE,313.86
"-73.94142630502496 40.823507517006284,-73.94242953898625 40.823909157140044",WEST  146 STREET,8 AVENUE,BRADHURST AVENUE,313.86
"-73.9499556117306 40.827101710993254,-73.94985768664382 40.82706072293252,-73.94711684758065 40.825904532150766",WEST  146 STREET,AMSTERDAM AVENUE,BROADWAY,898.60
"-73.9499556117306 40.827101710993254,-73.94985768664382 40.82706072293252,-73.94711684758065 40.825904532150766",WEST  146 STREET,AMSTERDAM AVENUE,BROADWAY,898.60
